ID,Hex,Name,Pokcet,Game,Gen
363,0x016B,unknown,,Colosseum,3
573,0x023D,Plume Fossil,Items,,5
113,0x0071,unknown,,XD,3
850,0x0352,Ride Pager,,Let's Go,7
207,0x00CF,Starf Berry,Berries,,7
311,0x0137,Draco Plate,Items,,5
206,0x00CE,Lansat Berry,,Let's Go,7
716,0x02CC,Mega Charm,Key items,"X, Y",6
56,0x38,Super Repel,,,1
248,0x00F8,Twisted Spoon,Items,,7
6,0x0006,Net Ball,Poké Balls,Colosseum,3
228,0xE4,TM36,TMs and HMs,,2
337,0x0151,TM49,TMs and HMs,XD,3
735,0x02DF,Devon Scope,Key items,"Omega Ruby, Alpha Sapphire",6
477,0x01DD,Squirt Bottle,,Let's Go,7
98,0x62,Blackbelt,Items,,2
40,0x0028,Elixir,Medicine,,4
214,0x00D6,White Herb,,Let's Go,7
605,0x025D,X Speed 6,,Let's Go,7
590,0x024E,Relic Crown,Items,,7
151,0x0097,Pecha Berry,Berries,,5
347,0x15B,unknown,,XD,3
520,0x0208,Data Card 16,Items,,7
626,0x0272,Xtransceiver,,Let's Go,7
91,0x005B,Star Piece,Items,,6
228,0x00E4,Smoke Ball,,Let's Go,7
280,0x0118,Destiny Knot,Items,,7
605,0x025D,X Speed 6,Items,,7
327,0x0147,Razor Fang,Items,,4
95,0x005F,Growth Mulch,Items,,6
653,0x028D,Surprise Mulch,,Let's Go,7
126,0x007E,unknown,,,4
474,0x01DA,unknown,,Colosseum,3
480,0x01E0,Pass,Key items,,7
311,0x0137,Draco Plate,Items,,4
596,0x0254,X Defense 2,,Let's Go,7
483,0x01E3,Rainbow Wing,,Let's Go,7
594,0x0252,X Special 2,Items,,5
10,0x000A,Timer Ball,,Let's Go,7
508,0x01FC,System Lever,Key items,XD,3
95,0x5F,Mystic Water,Items,,2
321,0x0141,TM33,TMs and HMs,,3
1,0x01,Master Ball,Poké Balls,,2
1012,0x03F4,Farfetch'd Candy,,Let's Go,7
314,0x013A,TM26,TMs and HMs,,3
68,0x0044,Black Flute,Items,,6
342,0x0156,TM15,TMs,,7
392,0x0188,unknown,,Colosseum,3
151,0x0097,Pecha Berry,Berries,,6
629,0x0275,DNA Splicers,Key items,"Black 2, White 2",5
634,0x027A,Grubby Hanky,Key items,,7
317,0x013D,Wave Incense,,Let's Go,7
746,0x02EA,Mega Glasses,Key items,"Omega Ruby, Alpha Sapphire",6
710,0x02C6,Jaw Fossil,Items,,6
285,0x011D,Damp Rock,,Let's Go,7
181,0x00B5,Watmel Berry,,Let's Go,7
931,0x03A3,Lycanium Z,Z-Crystals,"Ultra Sun, Ultra Moon",7
91,0x005B,Star Piece,Items,,7
152,0x0098,Rawst Berry,,Let's Go,7
280,0x0118,Destiny Knot,Items,,4
605,0x025D,X Speed 6,Items,,6
117,0x0075,Shock Drive,Items,,7
126,0x007E,unknown,,,5
113,0x0071,unknown,,,6
86,0x56,TinyMushroom,Items,,2
64,0x0040,Fluffy Tail,Items,,5
202,0xCA,TM11,TMs and HMs,,2
148,0x0094,Bridge Mail M,,Let's Go,7
622,0x026E,???,Key items,,6
651,0x028B,Poké Flute,Key items,,7
135,0x0087,Pecha Berry,Berries,XD,3
311,0x0137,Draco Plate,Items,,7
514,0x0202,Data Card 10,Items,,7
367,0x016F,TM40,,Let's Go,7
547,0x0223,Eject Button,Items,,6
339,0x0153,TM12,TMs and HMs,,6
359,0x0167,unknown,,Colosseum,3
100,0x0064,unknown,,Colosseum,3
343,0x0157,TM16,,Let's Go,7
151,0x0097,Pecha Berry,Berries,,7
328,0x0148,TM01,TMs and HMs,,6
127,0x007F,unknown,,,5
737,0x02E1,HM07,TMs and HMs,"Omega Ruby, Alpha Sapphire",6
165,0x00A5,Bluk Berry,,Let's Go,7
378,0x017A,unknown,,Colosseum,3
229,0x00E5,unknown,,XD,3
422,0x01A6,unknown,,Colosseum,3
1023,0x03FF,Cubone Candy,,Let's Go,7
327,0x0147,Razor Fang,Items,,6
229,0x00E5,Everstone,Items,,7
900,0x0384,???,,,7
250,0xFA,TM50,,,1
95,0x005F,Growth Mulch,Items,,4
998,0x03E6,Diglett Candy,,Let's Go,7
544,0x0220,Binding Band,Items,,6
117,0x0075,Shock Drive,Items,,6
216,0x00D8,Exp. Share,Key items,,6
487,0x01E7,Yellow Apricorn,Items,,7
668,0x029C,Banettite,Items,,6
33,0x0021,Revival Herb,Items,Colosseum,3
651,0x028B,Poké Flute,Key items,,6
740,0x02E4,Contest Costume,Key items,"Omega Ruby, Alpha Sapphire",6
18,0x0012,Antidote,Medicine,,6
278,0x0116,Iron Ball,Items,,7
311,0x0137,Draco Plate,Items,,6
587,0x024B,Battle CD 54,,XD,3
560,0x0230,Battle CD 27,,XD,3
148,0x0094,Razz Berry,Berries,XD,3
514,0x0202,Data Card 10,Items,,6
440,0x01B8,unknown,,Colosseum,3
155,0x009B,Oran Berry,Berries,,4
547,0x0223,Eject Button,Items,,7
19,0x0013,Burn Heal,Medicine,,4
207,0x00CF,Black Belt,Items,Colosseum,3
71,0x47,Itemfinder,,,1
329,0x0149,TM02,TMs,,7
339,0x0153,TM12,TMs and HMs,,5
384,0x0180,unknown,,Colosseum,3
359,0x0167,unknown,,XD,3
1055,0x041F,Mew Candy,,Let's Go,7
48,0x30,Card Key,,,1
325,0x0145,Reaper Cloth,Items,,4
37,0x25,Iron,,,1
24,0x18,RainbowBadge,,,1
771,0x0303,Meteorite,Key items,"Omega Ruby, Alpha Sapphire",6
328,0x0148,TM01,TMs and HMs,,5
253,0x00FD,Shell Bell,,Let's Go,7
441,0x01B9,unknown,,XD,3
619,0x026B,TM94,,Let's Go,7
991,0x03DF,Clefairy Candy,,Let's Go,7
764,0x02FC,Diancite,,Let's Go,7
210,0xD2,TM10,,,1
445,0x01BD,unknown,,XD,3
229,0x00E5,Everstone,Items,,6
172,0xAC,Up-Grade,Items,,2
471,0x01D7,Dowsing Machine,Key items,"X, Y",6
327,0x0147,Razor Fang,Items,,5
544,0x0220,Binding Band,Items,,7
768,0x0300,Lopunnite,Items,,7
157,0x009D,Lum Berry,Berries,,6
117,0x0075,Shock Drive,Items,,5
43,0x002B,White Flute,Items,,3
487,0x01E7,Yellow Apricorn,Items,,6
470,0x01D6,Berry Pots,,Let's Go,7
668,0x029C,Banettite,Items,,7
528,0x0210,Data Card 24,,Let's Go,7
136,0x88,Teru-sama,Items,,2
876,0x036C,Card Key,,Let's Go,7
683,0x02AB,Garchompite,Items,,6
282,0x011A,unknown,,XD,3
514,0x0202,Data Card 10,Items,,5
456,0x01C8,unknown,,XD,3
536,0x0218,Battle CD 03,,XD,3
532,0x0214,Jade Orb,,Let's Go,7
159,0x009F,Cornn Berry,Berries,,3
485,0x01E5,Red Apricorn,,Let's Go,7
226,0xE2,TM26,,,1
634,0x027A,Grubby Hanky,Key items,,6
42,0x2A,Super Repel,Items,,2
257,0x0101,Metal Powder,Items,,4
412,0x019C,TM85,,Let's Go,7
894,0x037E,Leaf Letter,,Let's Go,7
718,0x02CE,Mach Bike,Key items,,7
469,0x01D5,Unown Report,Key items,,6
831,0x033F,Aloraichium Z,,Let's Go,7
462,0x01CE,unknown,,XD,3
349,0x015D,unknown,,XD,3
760,0x02F8,Slowbronite,,Let's Go,7
489,0x01E9,unknown,,XD,3
422,0x01A6,HM03,TMs and HMs,,4
986,0x03DA,Ekans Candy,,Let's Go,7
147,0x0093,BridgeMail V,Items,,5
345,0x0159,unknown,,Colosseum,3
490,0x01EA,unknown,,Colosseum,3
914,0x0392,Grass Memory,Items,,7
441,0x01B9,Red Chain,,Let's Go,7
278,0x0116,Iron Ball,Items,,5
13,0x0D,Parlyz Heal,Items,,2
944,0x03B0,N-Lunarizer,,Let's Go,7
155,0x009B,Oran Berry,Berries,,6
498,0x01F2,Moon Ball,Poké Balls,,5
19,0x0013,Burn Heal,Medicine,,6
192,0x00C0,Coba Berry,,Let's Go,7
196,0x00C4,Focus Band,Items,XD,3
270,0x010E,Soot Sack,Key items,,3
111,0x6F,ゴールド (Gold - D),,,1
313,0x0139,Iron Plate,Items,,5
934,0x03A6,Pink Petal,,Let's Go,7
323,0x0143,TM35,TMs and HMs,XD,3
832,0x0340,Snorlium Z,,Let's Go,7
258,0x0102,Yellow Scarf,Items,XD,3
175,0xAF,SquirtBottle,Key items,,2
1005,0x03ED,Machop Candy,,Let's Go,7
220,0xDC,TM20,,,1
228,0x00E4,unknown,,XD,3
371,0x0173,TM44,TMs and HMs,,5
418,0x01A2,TM91,TMs,,7
609,0x0261,X Attack 6,Items,,7
4,0x0004,Poké Ball,Poké Balls,,3
105,0x69,ひのたまバッヂ (FireballBadge - D),,,1
142,0x008E,Sitrus Berry,Berries,XD,3
111,0x006F,Heart Scale,Items,,3
551,0x0227,Grass Gem,,Let's Go,7
255,0xFF,TM55,,,1
610,0x0262,X Accuracy 6,,Let's Go,7
469,0x01D5,Unown Report,Key items,,7
405,0x0195,TM78,TMs and HMs,,4
1040,0x0410,Tauros Candy,,Let's Go,7
231,0x00E7,unknown,,,3
500,0x01F4,Safe Key,Key items,XD,3
544,0x0220,Binding Band,Items,,5
669,0x029D,Tyranitarite,Items,,7
165,0x00A5,Bluk Berry,Berries,,5
627,0x0273,Medal Box,Key items,,6
844,0x034C,Festival Ticket,,Let's Go,7
375,0x0177,unknown,,Colosseum,3
848,0x0350,???,,,7
155,0x009B,Oran Berry,Berries,,5
19,0x0013,Burn Heal,Medicine,,5
31,0x001F,Energy Root,Items,Colosseum,3
856,0x0358,Purple Nectar,,Let's Go,7
585,0x0249,Relic Silver,Items,,7
397,0x018D,TM70,TMs,,7
375,0x0177,Magma Emblem,Key items,Emerald,3
300,0x012C,TM12,TMs and HMs,Colosseum,3
313,0x0139,Iron Plate,Items,,4
290,0x0122,TM02,TMs and HMs,,3
9,0x0009,Repeat Ball,Poké Balls,XD,3
523,0x020B,Data Card 19,,Let's Go,7
235,0x00EB,unknown,,XD,3
191,0x00BF,Shuca Berry,Berries,,6
747,0x02EB,Mega Anchor,Key items,,7
162,0x00A2,Nomel Berry,Berries,Colosseum,3
205,0x00CD,Apicot Berry,Berries,,5
11,0x000B,Luxury Ball,Poké Balls,,3
371,0x0173,TM44,TMs and HMs,,4
373,0x0175,TM46,TMs and HMs,,5
609,0x0261,X Attack 6,Items,,6
494,0x01EE,Lure Ball,Poké Balls,"HeartGold, SoulSilver",4
319,0x013F,TM31,TMs and HMs,Colosseum,3
744,0x02E8,Mega Bracelet,,Let's Go,7
957,0x03BD,Roto PP Restore,,Let's Go,7
286,0x011E,Root Fossil,Key items,,3
17,0x11,Max Potion,,,1
224,0xE0,TM32,TMs and HMs,,2
178,0x00B2,unknown,,XD,3
277,0x0115,unknown,,Colosseum,3
102,0x66,BlackGlasses,Items,,2
708,0x02C4,Lumiose Galette,,Let's Go,7
348,0x15C,unknown,,,3
227,0xE3,TM27,,,1
958,0x03BE,Roto Boost,,Let's Go,7
396,0x018C,unknown,,XD,3
405,0x0195,TM78,TMs and HMs,,5
82,0x0052,Fire Stone,,Let's Go,7
252,0xFC,HM10,Items,,2
88,0x0058,unknown,,Colosseum,3
499,0x01F3,unknown,,Colosseum,3
159,0x009F,Figy Berry,Berries,,7
175,0x00AF,Enigma Berry,Berries,,3
414,0x019E,unknown,,XD,3
269,0x010D,Light Clay,Items,,5
310,0x0136,TM22,TMs and HMs,Colosseum,3
860,0x035C,Enigmatic Card,,Let's Go,7
222,0x00DE,Silver Powder,Items,,6
600,0x0258,X Sp. Atk 3,,Let's Go,7
0,0x00,Nothing,,,1
456,0x01C8,S.S. Ticket,Key items,,4
313,0x0139,Iron Plate,Items,,7
40,0x0028,Elixir,Medicine,,5
191,0x00BF,Shuca Berry,Berries,,7
1004,0x03EC,Abra Candy,,Let's Go,7
421,0x01A5,HM02,TMs,,7
855,0x0357,Pink Nectar,,Let's Go,7
205,0x00CD,Apicot Berry,Berries,,6
105,0x0069,Skull Fossil,Items,,7
50,0x0032,Yellow Shard,Items,,3
642,0x0282,Prof's Letter,,Let's Go,7
568,0x0238,Genius Wing,,Let's Go,7
224,0x00E0,Thick Club,Items,XD,3
335,0x014F,TM08,TMs and HMs,,6
631,0x0277,Oval Charm,Key items,,7
635,0x027B,Colress Machine,Key items,,7
386,0x0182,unknown,,XD,3
184,0x00B8,Occa Berry,Berries,,4
15,0x000F,Burn Heal,Items,XD,3
155,0x009B,Qualot Berry,Berries,Colosseum,3
203,0x00CB,Salac Berry,,Let's Go,7
635,0x027B,Colress MCHN,Key items,"Black 2, White 2",5
322,0x0142,Electirizer,Items,,6
67,0x0043,Red Flute,Battle items,,4
477,0x01DD,unknown,,XD,3
159,0x009F,Figy Berry,Berries,,6
518,0x0206,Data Card 14,Items,,6
621,0x026D,Xtransceiver,Key items,,5
30,0x001E,EnergyPowder,Items,XD,3
419,0x01A3,unknown,,XD,3
759,0x02F7,Sharpedonite,Items,"Omega Ruby, Alpha Sapphire",6
278,0x0116,Iron Ball,Items,,6
269,0x010D,Light Clay,Items,,6
233,0x00E9,unknown,,Colosseum,3
370,0x0172,TM43,TMs and HMs,,5
246,0x00F6,Never-Melt Ice,Items,,6
469,0x01D5,Unown Report,,Let's Go,7
222,0x00DE,Silver Powder,Items,,7
966,0x03C6,Health Candy L,,Let's Go,7
219,0x00DB,Shell Bell,Items,XD,3
673,0x02A1,Lucarionite,Items,,7
967,0x03C7,Mighty Candy L,,Let's Go,7
27,0x001B,Full Heal,Medicine,Let's Go,7
313,0x0139,Iron Plate,Items,,6
8,0x0008,Nest Ball,Poké Balls,Colosseum,3
405,0x0195,unknown,,XD,3
356,0x0164,unknown,,Colosseum,3
191,0x00BF,Shuca Berry,Berries,,4
397,0x018D,TM70,,Let's Go,7
788,0x0314,Rockium Z,,Let's Go,7
420,0x01A4,HM01,TMs,,7
79,0x4F,Burnt Berry,Items,,2
205,0x00CD,Apicot Berry,Berries,,7
739,0x02E3,Contest Costume,,Let's Go,7
93,0x5D,Grn Apricorn,Items,,2
63,0x003F,Poké Doll,Battle items,,4
635,0x027B,Colress Machine,Key items,,6
574,0x023E,Liberty Pass,,Let's Go,7
74,0x004A,Yellow Shard,Items,,4
657,0x0291,Gardevoirite,,Let's Go,7
443,0x01BB,unknown,,XD,3
934,0x03A6,Pink Petal,Key items,"Ultra Sun, Ultra Moon",7
291,0x0123,TM03,TMs and HMs,XD,3
322,0x0142,Electirizer,Items,,7
28,0x001C,Revive,Medicine,Let's Go,7
502,0x01F6,Bonsly Card,Key items,XD,3
159,0x009F,Figy Berry,Berries,,5
946,0x03B2,N-Lunarizer,,Let's Go,7
533,0x0215,Lock Capsule,Key items,,7
167,0x00A7,Belue Berry,Berries,Colosseum,3
383,0x017F,TM56,TMs and HMs,,6
245,0x00F5,Poison Barb,,Let's Go,7
747,0x02EB,Mega Anchor,Key items,"Omega Ruby, Alpha Sapphire",6
683,0x02AB,Garchompite,Items,,7
588,0x024C,Battle CD 55,,XD,3
180,0x00B4,White Herb,Items,XD,3
227,0x00E3,Deep Sea Scale,Items,,7
346,0x015A,TM19,TMs and HMs,,6
267,0x010B,unknown,,Colosseum,3
547,0x0223,Eject Button,Items,,5
585,0x0249,Relic Silver,Items,,6
297,0x0129,TM09,TMs and HMs,,3
673,0x02A1,Lucarionite,Items,,6
24,0x0018,Max Potion,Medicine,Let's Go,7
926,0x039E,Kommonium Z,Z-Crystals,"Ultra Sun, Ultra Moon",7
462,0x01CE,Coupon 3,,Let's Go,7
839,0x0347,???,,Let's Go,7
191,0x00BF,Shuca Berry,Berries,,5
556,0x022C,Flying Gem,,Let's Go,7
162,0x00A2,Aguav Berry,,Let's Go,7
32,0x0020,Lemonade,Medicine,,6
697,0x02B9,Intriguing Stone,Key items,,6
239,0xEF,TM47,TMs and HMs,,2
151,0x0097,Wepear Berry,Berries,XD,3
376,0x0178,TM49,TMs and HMs,,5
373,0x0175,TM46,TMs and HMs,,4
138,0x008A,Leppa Berry,Berries,XD,3
257,0x0101,Metal Powder,Items,,7
110,0x6E,Pearl,Items,,2
565,0x0235,Health Wing,,Let's Go,7
73,0x0049,Blue Shard,Items,,7
412,0x019C,TM85,TMs and HMs,,4
518,0x0206,DNA Sample,Key items,Colosseum,3
246,0x00F6,Never-Melt Ice,Items,,7
216,0x00D8,Exp. Share,Key items,,7
310,0x0136,TM22,TMs and HMs,XD,3
234,0x00EA,Leftovers,Items,,7
531,0x0213,Steel Teeth,Key items,Colosseum,3
42,0x002A,Lava Cookie,Medicine,,6
20,0x14,Repel,Items,,2
99,0x0063,unknown,,,3
86,0x0056,Repel,Items,,3
446,0x01BE,unknown,,Colosseum,3
269,0x010D,Light Clay,Items,,4
909,0x038D,Bug Memory,,Let's Go,7
38,0x26,Full Heal,Items,,2
717,0x02CD,Mega Glove,Key items,,7
61,0x003D,unknown,,XD,3
156,0x9C,Sacred Ash,Items,,2
426,0x01AA,unknown,,,5
722,0x02D2,Soot Sack,Key items,"Omega Ruby, Alpha Sapphire",6
63,0x003F,HP Up,Items,,3
155,0x009B,Oran Berry,,Let's Go,7
33,0x21,X Accuracy,Items,,2
67,0x43,SecretPotion,Key items,,2
287,0x011F,Choice Scarf,Items,,5
414,0x019E,TM87,TMs,,7
706,0x02C2,Makeup Bag,Key items,,7
335,0x014F,TM08,TMs and HMs,,5
146,0x0092,Aguav Berry,Berries,,3
134,0x0086,Sweet Heart,Medicine,,7
257,0x0101,Metal Powder,Items,,6
184,0x00B8,Occa Berry,Berries,,5
280,0x0118,Destiny Knot,Items,,5
318,0x013E,Rose Incense,Items,,5
158,0x009E,Sitrus Berry,Berries,,7
412,0x019C,TM85,TMs and HMs,,5
73,0x0049,Blue Shard,Items,,6
760,0x02F8,Slowbronite,Items,,7
359,0x0167,TM32,TMs and HMs,,6
618,0x026A,TM93,,Let's Go,7
595,0x0253,X Sp. Def 2,,Let's Go,7
902,0x0386,???,,,7
165,0x00A5,Bluk Berry,Berries,,6
42,0x002A,Lava Cookie,Medicine,,5
415,0x019F,TM88,TMs and HMs,,4
331,0x014B,TM04,TMs,,7
672,0x02A0,Aerodactylite,Items,,6
734,0x02DE,Storage Key,,Let's Go,7
627,0x0273,Medal Box,Key items,,7
669,0x029D,Tyranitarite,Items,,6
125,0x007D,unknown,,XD,3
509,0x01FD,Data Card 05,,Let's Go,7
502,0x01F6,GB Sounds,,Let's Go,7
287,0x011F,Choice Scarf,Items,,4
195,0x00C3,Charti Berry,Berries,,5
528,0x0210,Data Card 24,Items,,5
945,0x03B1,N-Solarizer,,Let's Go,7
491,0x01EB,Black Apricorn,,Let's Go,7
273,0x0111,unknown,,Colosseum,3
144,0x0090,Wiki Berry,Berries,XD,3
17,0x0011,Awakening,Items,XD,3
225,0x00E1,Soul Dew,,Let's Go,7
121,0x0079,unknown,,Colosseum,3
257,0x0101,Metal Powder,Items,,5
94,0x005E,Honey,,Let's Go,7
807,0x0327,Normalium Z,,Let's Go,7
942,0x03AE,Surge Badge,Key items,"Ultra Sun, Ultra Moon",7
4,0x0004,Poké Ball,Poké Balls,,5
352,0x0160,TM25,,Let's Go,7
158,0x009E,Sitrus Berry,Berries,,6
61,0x3D,Super Rod,Key items,,2
1018,0x03FA,Onix Candy,,Let's Go,7
193,0x00C1,Payapa Berry,,Let's Go,7
165,0x00A5,Bluk Berry,Berries,,7
892,0x037C,Polished Mud Ball,,Let's Go,7
138,0x008A,Favored Mail,,Let's Go,7
491,0x01EB,Black Apricorn,Items,,6
42,0x002A,Lava Cookie,Medicine,,4
467,0x01D3,unknown,,Colosseum,3
672,0x02A0,Aerodactylite,Items,,7
98,0x0062,Leaf Stone,Items,Colosseum,3
523,0x020B,Data Card 19,Items,,7
537,0x0219,Battle CD 04,,XD,3
371,0x0173,TM44,TMs,,7
194,0x00C2,Smoke Ball,Items,Colosseum,3
135,0x0087,Pecha Berry,Berries,Colosseum,3
397,0x018D,unknown,,Colosseum,3
155,0x009B,Qualot Berry,Berries,XD,3
401,0x0191,TM74,TMs,,7
238,0xEE,TM46,TMs and HMs,,2
1051,0x041B,Zapdos Candy,,Let's Go,7
300,0x012C,TM12,TMs and HMs,XD,3
352,0x0160,unknown,,XD,3
600,0x0258,X Special 3,Items,,5
30,0x1E,Lucky Punch,Items,,2
103,0x0067,Old Amber,,Let's Go,7
463,0x01CF,Storage Key,,,4
133,0x0085,???,,,7
225,0x00E1,Stick,Items,,3
765,0x02FD,Prison Bottle,Key items,,7
521,0x0209,DNA Sample,Key items,Colosseum,3
556,0x022C,Battle CD 23,,XD,3
112,0x0070,unknown,,Colosseum,3
226,0x00E2,unknown,,XD,3
535,0x0217,Blu ID Badge,Key items,Colosseum,3
119,0x0077,Chill Drive,Items,,6
59,0x3B,Good Rod,Key items,,2
869,0x0365,???,,,7
140,0x008C,Bloom Mail,Mail,,4
453,0x01C5,unknown,,Colosseum,3
4,0x0004,Poké Ball,Poké Balls,,4
90,0x5A,5F (G),,,1
158,0x009E,Sitrus Berry,Berries,,5
359,0x0167,TM32,TMs and HMs,,4
289,0x0121,Power Bracer,,Let's Go,7
119,0x77,Focus Band,Items,,2
193,0xC1,TM03,TMs and HMs,,2
97,0x61,Wht Apricorn,Items,,2
108,0x006C,Dusk Stone,Items,,6
244,0x00F4,Sharp Beak,,Let's Go,7
518,0x0206,Data Card 14,Items,,5
244,0x00F4,unknown,,,3
698,0x02BA,Common Stone,,Let's Go,7
165,0x00A5,Bluk Berry,Berries,,4
147,0x0093,Bridge Mail V,,Let's Go,7
743,0x02E7,Pair of Tickets,Key items,,7
55,0x37,Itemfinder,Key items,,2
269,0x010D,Light Clay,Items,,7
280,0x0118,Meteorite,Key items,,3
380,0x017C,TM53,TMs,,7
209,0x00D1,Mystic Water,Items,,3
523,0x020B,Data Card 19,Items,,6
460,0x01CC,Coupon 1,,Let's Go,7
125,0x007D,unknown,,,6
236,0x00EC,unknown,,,3
395,0x018B,TM68,,Let's Go,7
14,0x000E,Heal Ball,,Let's Go,7
91,0x5B,6F (G),,,1
210,0xD2,TM19,TMs and HMs,,2
134,0x0086,Chesto Berry,Berries,Colosseum,3
240,0x00F0,Black Glasses,,Let's Go,7
690,0x02B2,TM96,TMs,,7
842,0x034A,Fishing Rod,Key items,,7
626,0x0272,Xtransceiver,Key items,,7
311,0x0137,TM23,TMs and HMs,,3
528,0x0210,Data Card 24,Items,,7
108,0x6C,Magnet,Items,,2
326,0x0146,TM38,TMs and HMs,XD,3
257,0x0101,Green Scarf,Items,,3
70,0x0046,Shoal Salt,Items,,7
266,0x010A,Contest Pass,Key items,,3
336,0x0150,TM48,TMs and HMs,,3
161,0x00A1,Rabuta Berry,Berries,Colosseum,3
871,0x0367,???,,Let's Go,7
538,0x021A,Eviolite,Items,,5
80,0x0050,Poké Doll,Items,,3
216,0x00D8,Exp. Share,,Let's Go,7
927,0x039F,Solganium Z,,Let's Go,7
83,0x0053,Super Repel,Items,,3
34,0x0022,EnergyPowder,Medicine,,4
470,0x01D6,Berry Pots,Key items,,5
59,0x003B,X Speed,Items,,7
488,0x01E8,unknown,,XD,3
158,0x009E,Sitrus Berry,Berries,,4
359,0x0167,TM32,TMs and HMs,,5
90,0x005A,unknown,,Colosseum,3
90,0x005A,unknown,,,3
121,0x0079,Pokémon Box,,Let's Go,7
1056,0x0420,Meltan Candy,,Let's Go,7
49,0x0031,Calcium,Medicine,,4
266,0x010A,unknown,,XD,3
415,0x019F,TM88,TMs and HMs,,5
383,0x017F,TM56,TMs and HMs,,5
504,0x01F8,R-Disk,Key items,Colosseum,3
29,0x001D,Max Revive,Medicine,,5
249,0x00F9,unknown,,XD,3
432,0x01B0,unknown,,XD,3
530,0x0212,Data Card 26,,Let's Go,7
414,0x019E,TM87,TMs and HMs,,4
250,0x00FA,Dragon Fang,Items,,4
370,0x0172,unknown,,XD,3
835,0x0343,Pikashunium Z,,Let's Go,7
946,0x03B2,N-Lunarizer,Key items,"Ultra Sun, Ultra Moon",7
124,0x007C,???,,,7
523,0x020B,Data Card 19,Items,,5
884,0x0374,Grassy Seed,,Let's Go,7
380,0x017C,TM53,TMs and HMs,,5
809,0x0329,Waterium Z,Z-Crystals,,7
243,0x00F3,Mystic Water,Items,,5
46,0x002E,Shoal Salt,Items,Colosseum,3
449,0x01C1,Poffin Case,Key items,,7
105,0x0069,Skull Fossil,Items,,6
376,0x0178,TM49,TMs and HMs,,4
580,0x0244,Balm Mushroom,Items,,7
180,0x00B4,Pamtre Berry,,Let's Go,7
12,0x000C,Premier Ball,Items,,6
252,0x00FC,unknown,,Colosseum,3
368,0x0170,TM41,TMs,,7
631,0x0277,Oval Charm,Key items,,6
70,0x0046,Shoal Salt,Items,,6
323,0x0143,Magmarizer,Items,,5
484,0x01E4,Mystery Egg,Key items,"HeartGold, SoulSilver",4
959,0x03BF,Roto Catch,,"Ultra Sun, Ultra Moon",7
893,0x037D,???,,,7
34,0x0022,EnergyPowder,Medicine,,5
237,0x00ED,Soft Sand,,Let's Go,7
186,0x00BA,Wacan Berry,Berries,,7
774,0x0306,Meteorite Shard,Key items,"Omega Ruby, Alpha Sapphire",6
45,0x002D,HP Up,,Let's Go,7
472,0x01D8,Blue Card,Key items,,5
108,0x006C,Dusk Stone,Items,,4
341,0x0155,TM14,,Let's Go,7
482,0x01E2,Silver Wing,,Let's Go,7
224,0x00E0,Cleanse Tag,,Let's Go,7
700,0x02BC,Elevator Key,Key items,,6
518,0x0206,Data Card 14,Items,,7
131,0x0083,unknown,,Colosseum,3
128,0x0080,Shadow Mail,Items,,3
114,0x0072,unknown,,Colosseum,3
370,0x0172,TM43,TMs and HMs,,6
799,0x031F,Incinium Z,,Let's Go,7
889,0x0379,Beach Glass,,Let's Go,7
778,0x030A,Waterium Z,,Let's Go,7
7,0x0007,Dive Ball,,Let's Go,7
517,0x0205,Moon Shard,Key items,XD,3
80,0x0050,Sun Stone,Items,,4
243,0x00F3,Mystic Water,Items,,6
289,0x0121,Power Bracer,Items,,6
127,0x007F,unknown,,,4
580,0x0244,Balm Mushroom,Items,,6
52,0x0034,unknown,,,3
12,0x000C,Premier Ball,Items,,7
920,0x0398,Fairy Memory,,Let's Go,7
417,0x01A1,unknown,,Colosseum,3
323,0x0143,Magmarizer,Items,,6
14,0x000E,Heal Ball,Items,,6
186,0x00BA,Wacan Berry,Berries,,4
538,0x021A,Eviolite,Items,,7
749,0x02ED,Mega Tiara,,Let's Go,7
43,0x002B,Berry Juice,Medicine,,7
158,0x009E,Tamato Berry,Berries,,3
136,0x0088,Rawst Berry,Berries,XD,3
346,0x015A,TM19,,Let's Go,7
249,0x00F9,Charcoal,Items,,6
99,0x0063,unknown,,Colosseum,3
108,0x006C,Dusk Stone,Items,,7
305,0x0131,TM17,TMs and HMs,XD,3
34,0x0022,Ether,Items,,3
222,0x00DE,Lucky Punch,Items,Colosseum,3
216,0x00D8,Dragon Fang,Items,Colosseum,3
488,0x01E8,Green Apricorn,Items,,7
486,0x01E6,Blue Apricorn,Items,,7
532,0x0214,Jade Orb,Key items,"HeartGold, SoulSilver",4
623,0x026F,Gram 1,Key items,,6
49,0x31,Nugget,,,1
621,0x026D,Xtransceiver,,Let's Go,7
243,0x00F3,Mystic Water,Items,,7
626,0x0272,Xtransceiver,Key items,,6
17,0x0011,Awakening,Items,,3
330,0x014A,TM03,TMs,,7
403,0x0193,TM76,TMs,,7
442,0x01BA,unknown,,Colosseum,3
528,0x0210,Data Card 24,Items,,6
715,0x02CB,Fairy Gem,Items,,7
289,0x0121,Power Bracer,Items,,7
376,0x0178,TM49,TMs and HMs,,6
676,0x02A4,Gyaradosite,Items,,7
43,0x002B,Berry Juice,Medicine,,6
538,0x021A,Eviolite,Items,,6
218,0xDA,TM18,,,1
242,0x00F2,Magnet,Items,,7
