ID,Hex,Name,Pokcet,Game,Gen
165,0x00A5,Bluk Berry,Berries pocket,,5
606,0x025E,X Sp. Atk 6,Items pocket,,6
769,0x0301,Salamencite,Items pocket,"Omega Ruby, Alpha Sapphire",6
29,0x001D,Max Revive,Medicine pocket,,7
481,0x01E1,Machine Part,Unknown pocket,LG,7
709,0x02C5,Shalour Sable,Medicine pocket,,6
400,0x0190,TM73,TMs and HMs pocket,,4
217,0x00D9,Quick Claw,Items pocket,,4
163,0x00A3,Spelon Berry,Berries pocket,XD,3
450,0x01C2,unknown,Unknown pocket,Colo,3
77,0x004D,Max Repel,Items pocket,,6
109,0x006D,Star Piece,Items pocket,XD,3
240,0x00F0,unknown,Unknown pocket,XD,3
141,0x008D,Tunnel Mail,Mail pocket,,4
259,0x0103,Stick,Items pocket,,4
415,0x019F,TM88,Unknown pocket,LG,7
504,0x01F8,Rage Candy Bar,Medicine pocket,,6
558,0x022E,Bug Gem,Items pocket,,5
1019,0x03FB,Drowzee Candy,Unknown pocket,LG,7
441,0x01B9,Red Chain,Unknown pocket,LG,7
221,0x00DD,Lax Incense,Items pocket,,3
159,0x9F,Level Ball,Poké Balls pocket,,2
357,0x0165,unknown,Unknown pocket,XD,3
72,0x0048,Red Shard,Unknown pocket,LG,7
328,0x0148,TM01,TMs and HMs pocket,,6
136,0x0088,Lustrous Orb,Items pocket,,4
591,0x024F,Casteliacone,Medicine pocket,,5
746,0x02EA,Mega Glasses,Key items pocket,,7
619,0x026B,TM94,TMs pocket,,7
678,0x02A6,Charizardite Y,Items pocket,,7
368,0x0170,TM41,TMs and HMs pocket,,6
595,0x0253,X Sp. Def 2,Items pocket,,7
70,0x0046,Shoal Salt,Items pocket,,7
535,0x0217,Blue Orb,Key items pocket,,5
268,0x010C,Expert Belt,Items pocket,,6
260,0x0104,Red Scarf,Items pocket,,7
249,0x00F9,Charcoal,Items pocket,,6
545,0x0221,Vivid Scent,Key items pocket,Colo,3
381,0x017D,TM54,TMs and HMs pocket,,6
529,0x0211,Data Card 25,Unknown pocket,LG,7
414,0x019E,TM87,TMs pocket,,7
194,0x00C2,Tanga Berry,Berries pocket,,4
534,0x0216,Red Orb,Items pocket,"Omega Ruby, Alpha Sapphire",6
369,0x0171,unknown,Unknown pocket,XD,3
606,0x025E,X Sp. Atk 6,Items pocket,,7
474,0x01DA,unknown,Unknown pocket,Colo,3
557,0x022D,Battle CD 24,Unknown pocket,XD,3
439,0x01B7,Old Charm,Key items pocket,,7
7,0x0007,Dive Ball,Poké Balls pocket,XD,3
400,0x0190,TM73,TMs and HMs pocket,,5
401,0x0191,unknown,Unknown pocket,XD,3
15,0x000F,Quick Ball,Unknown pocket,LG,7
885,0x0375,???,Unknown pocket,,7
296,0x0128,TM08,TMs and HMs pocket,Colo,3
77,0x004D,Max Repel,Items pocket,,5
220,0xDC,TM20,,,1
177,0x00B1,Rabuta Berry,Berries pocket,,6
553,0x0229,Fighting Gem,Items pocket,,5
102,0x66,ひんやりバッヂ (CoolBadge - D),,,1
27,0x001B,Soda Pop,Items pocket,Colo,3
315,0x013B,TM27,TMs and HMs pocket,,3
739,0x02E3,Contest Costume,Key items pocket,,7
54,0x0036,Old Gateau,Medicine pocket,,6
529,0x0211,Data Card 25,Items pocket,,7
31,0x001F,Energy Root,Items pocket,,3
328,0x0148,TM01,TMs and HMs pocket,,5
585,0x0249,Relic Silver,Unknown pocket,LG,7
481,0x01E1,unknown,Unknown pocket,Colo,3
809,0x0329,Waterium Z,Z-Crystals pocket,,7
10,0x000A,Timer Ball,Items pocket,,7
41,0x29,Guard Spec.,Items pocket,,2
326,0x0146,Razor Claw,Unknown pocket,LG,7
307,0x0133,Mind Plate,Items pocket,,6
255,0x00FF,Lax Incense,Items pocket,,4
366,0x016E,TM39,TMs and HMs pocket,,6
146,0x0092,BridgeMail T,Items pocket,,5
58,0x3A,Old Rod,Key items pocket,,2
183,0x00B7,Belue Berry,Berries pocket,,5
257,0x0101,Green Scarf,Items pocket,XD,3
598,0x0256,X Accuracy 2,Unknown pocket,LG,7
33,0x0021,Revival Herb,Items pocket,XD,3
144,0x0090,Bridge Mail S,Items pocket,,7
495,0x01EF,unknown,Unknown pocket,XD,3
246,0x00F6,unknown,Unknown pocket,Colo,3
281,0x0119,unknown,Unknown pocket,Colo,3
439,0x01B7,Old Charm,Key items pocket,,6
295,0x0127,Shed Shell,Items pocket,,7
154,0x009A,Kelpsy Berry,Berries pocket,,3
51,0x0033,Green Shard,Items pocket,Colo,3
496,0x01F0,Love Ball,Items pocket,,7
400,0x0190,TM73,TMs and HMs pocket,,6
648,0x0288,Luminous Moss,Unknown pocket,LG,7
775,0x0307,Eon Flute,Unknown pocket,LG,7
77,0x004D,Max Repel,Items pocket,,4
177,0x00B1,Rabuta Berry,Berries pocket,,5
119,0x0077,Chill Drive,Items pocket,,7
558,0x022E,Bug Gem,Items pocket,,7
194,0x00C2,Smoke Ball,Items pocket,,3
162,0xA2,Teru-sama,Items pocket,,2
696,0x02B8,Mega Ring,Key items pocket,,7
49,0x0031,Calcium,Medicine pocket,,4
304,0x0130,TM16,TMs and HMs pocket,,3
361,0x0169,TM34,Unknown pocket,LG,7
154,0x9A,Teru-sama,Items pocket,,2
846,0x034E,Adrenaline Orb,Items pocket,,7
501,0x01F5,Photo Album,Unknown pocket,LG,7
41,0x0029,Max Elixir,Medicine pocket,LG,7
38,0x0026,Ether,Medicine pocket,,6
145,0x0091,Bridge Mail D,Items pocket,,7
222,0x00DE,SilverPowder,Items pocket,,5
54,0x0036,Old Gateau,Medicine pocket,,7
381,0x017D,TM54,Unknown pocket,LG,7
188,0x00BC,Yache Berry,Berries pocket,,4
144,0x0090,Bridge Mail S,Unknown pocket,LG,7
716,0x02CC,Mega Charm,Key items pocket,"Omega Ruby, Alpha Sapphire",6
591,0x024F,Casteliacone,Medicine pocket,,7
462,0x01CE,Coupon 3,Unknown pocket,LG,7
79,0x4F,Burnt Berry,Items pocket,,2
10,0x000A,Timer Ball,Items pocket,,6
865,0x0361,???,Unknown pocket,,7
271,0x010F,Power Herb,Unknown pocket,LG,7
368,0x0170,TM41,TMs and HMs pocket,,4
307,0x0133,Mind Plate,Items pocket,,7
76,0x004C,X Defend,Items pocket,Colo,3
138,0x008A,Favored Mail,Items pocket,,6
573,0x023D,Battle CD 40,Unknown pocket,XD,3
46,0x002E,Protein,Medicine pocket,,5
230,0xE6,TM30,,,1
618,0x026A,TM93,TMs and HMs pocket,,6
24,0x18,Water Stone,Items pocket,,2
283,0x011B,Smooth Rock,Items pocket,,5
460,0x01CC,Coupon 1,Key items pocket,,7
117,0x0075,unknown,Unknown pocket,Colo,3
105,0x69,ひのたまバッヂ (FireballBadge - D),,,1
44,0x002C,Sacred Ash,Medicine pocket,,5
336,0x0150,TM09,Unknown pocket,LG,7
772,0x0304,Meteorite,Unknown pocket,LG,7
158,0x009E,Sitrus Berry,Berries pocket,,6
696,0x02B8,Mega Ring,Key items pocket,,6
238,0x00EE,unknown,Unknown pocket,Colo,3
43,0x002B,White Flute,Items pocket,Colo,3
49,0x0031,Calcium,Medicine pocket,,5
387,0x0183,unknown,Unknown pocket,XD,3
545,0x0221,Absorb Bulb,Items pocket,,7
400,0x0190,unknown,Unknown pocket,Colo,3
360,0x0168,unknown,Unknown pocket,XD,3
38,0x0026,Ether,Medicine pocket,,5
91,0x005B,Star Piece,Items pocket,,4
222,0x00DE,SilverPowder,Items pocket,,4
982,0x03D6,Weedle Candy,Unknown pocket,LG,7
145,0x0091,Bridge Mail D,Items pocket,,6
255,0xFF,TM55,,,1
591,0x024F,Casteliacone,Medicine pocket,,6
53,0x0035,unknown,Unknown pocket,Colo,3
929,0x03A1,Ultranecrozium Z,Unknown pocket,LG,7
37,0x0025,Revival Herb,Medicine pocket,,5
624,0x0270,Gram 2,Key items pocket,,5
953,0x03B9,Roto Friendship,Unknown pocket,LG,7
138,0x008A,Favored Mail,Items pocket,,7
493,0x01ED,Level Ball,Poké Balls pocket,,5
419,0x01A3,unknown,Unknown pocket,XD,3
70,0x46,Clear Bell,Key items pocket,Crystal,2
76,0x004C,Super Repel,Items pocket,,7
194,0x00C2,Tanga Berry,Berries pocket,,5
283,0x011B,Smooth Rock,Items pocket,,6
376,0x0178,TM49,TMs and HMs pocket,,5
507,0x01FB,Data Card 03,Items pocket,"HeartGold, SoulSilver",4
460,0x01CC,Coupon 1,Key items pocket,,6
86,0x56,1F (G),,,1
762,0x02FA,Pidgeotite,Items pocket,,7
412,0x019C,TM85,TMs and HMs pocket,,4
612,0x0264,Item Drop,Unknown pocket,LG,7
286,0x011E,unknown,Unknown pocket,XD,3
544,0x0220,Excite Scent,Unknown pocket,Colo,3
267,0x010B,unknown,Unknown pocket,Colo,3
877,0x036D,???,Unknown pocket,,7
542,0x021E,Red Card,Unknown pocket,LG,7
177,0x00B1,Rabuta Berry,Berries pocket,,7
158,0x009E,Sitrus Berry,Berries pocket,,7
319,0x013F,TM31,TMs and HMs pocket,,3
615,0x0267,Dire Hit 3,Unknown pocket,LG,7
545,0x0221,Absorb Bulb,Items pocket,,6
91,0x005B,Star Piece,Items pocket,,5
38,0x0026,Ether,Medicine pocket,,4
202,0x00CA,Ganlon Berry,Berries pocket,,4
501,0x01F5,Photo Album,Key items pocket,"HeartGold, SoulSilver",4
174,0x00AE,Tamato Berry,Berries pocket,,5
501,0x01F5,Photo Album,Key items pocket,,7
111,0x006F,Heart Scale,Items pocket,,3
480,0x01E0,Pass,Key items pocket,,7
318,0x013E,Rose Incense,Items pocket,,7
532,0x0214,Jade Orb,Key items pocket,,7
438,0x01B6,Works Key,Key items pocket,,7
624,0x0270,Gram 2,Key items pocket,,6
37,0x0025,Revival Herb,Medicine pocket,,4
30,0x001E,Fresh Water,Medicine pocket,LG,7
326,0x0146,TM38,TMs and HMs pocket,XD,3
767,0x02FF,Cameruptite,Unknown pocket,LG,7
528,0x0210,Voice Case 1,Key items pocket,XD,3
283,0x011B,Smooth Rock,Items pocket,,7
641,0x0281,Holo Caster,Key items pocket,,7
460,0x01CC,Coupon 1,Key items pocket,,5
460,0x01CC,Coupon 1,Unknown pocket,LG,7
196,0x00C4,Focus Band,Items pocket,Colo,3
829,0x033D,Tapunium Z,Unknown pocket,LG,7
130,0x82,Lost Item,Key items pocket,,2
558,0x022E,Bug Gem,Items pocket,,6
428,0x01AC,Explorer Kit,Key items pocket,,6
225,0x00E1,Soul Dew,Unknown pocket,LG,7
168,0x00A8,Liechi Berry,Berries pocket,Colo,3
19,0x0013,Full Restore,Items pocket,,3
261,0x0105,Blue Scarf,Items pocket,,6
201,0x00C9,Liechi Berry,Unknown pocket,LG,7
545,0x0221,Absorb Bulb,Items pocket,,5
341,0x0155,unknown,Unknown pocket,Colo,3
468,0x01D4,Apricorn Box,Key items pocket,,7
176,0xB0,Teru-sama,Items pocket,,2
142,0x008E,Like Mail,Unknown pocket,LG,7
673,0x02A1,Lucarionite,Unknown pocket,LG,7
174,0x00AE,Tamato Berry,Berries pocket,,6
88,0x58,SilverPowder,Items pocket,,2
480,0x01E0,Pass,Key items pocket,,6
501,0x01F5,Photo Album,Key items pocket,,6
413,0x019D,TM86,TMs pocket,,7
272,0x0110,Acro Bike,Key items pocket,,3
20,0x0014,Max Potion,Items pocket,XD,3
410,0x019A,TM83,TMs and HMs pocket,,4
53,0x0035,unknown,Unknown pocket,,3
318,0x013E,Rose Incense,Items pocket,,6
438,0x01B6,Works Key,Key items pocket,,6
624,0x0270,Gram 2,Key items pocket,,7
610,0x0262,X Accuracy 6,Unknown pocket,LG,7
42,0x002A,Lava Cookie,Medicine pocket,,7
165,0x00A5,Bluk Berry,Berries pocket,,7
869,0x0365,???,Unknown pocket,,7
618,0x026A,TM93,TMs and HMs pocket,,5
293,0x0125,Power Anklet,Items pocket,,5
460,0x01CC,Coupon 1,Key items pocket,,4
799,0x031F,Incinium Z,Unknown pocket,LG,7
392,0x0188,unknown,Unknown pocket,XD,3
162,0x00A2,Nomel Berry,Berries pocket,,3
434,0x01B2,Seal Case,Key items pocket,,6
287,0x011F,Choice Scarf,Unknown pocket,LG,7
924,0x039C,Mimikium Z,Z-Crystals pocket,"Ultra Sun, Ultra Moon",7
534,0x0216,Red Orb,Key items pocket,,5
121,0x0079,unknown,Unknown pocket,,5
535,0x0217,Blue Orb,Items pocket,,7
961,0x03C1,Mighty Candy,Unknown pocket,LG,7
377,0x0179,TM50,Unknown pocket,LG,7
428,0x01AC,Explorer Kit,Key items pocket,,5
359,0x0167,TM32,TMs pocket,,7
396,0x018C,unknown,Unknown pocket,Colo,3
529,0x0211,Data Card 25,Items pocket,,6
128,0x0080,unknown,Unknown pocket,XD,3
114,0x0072,???,Unknown pocket,LG,7
322,0x0142,TM34,TMs and HMs pocket,XD,3
34,0x0022,Energy Powder,Medicine pocket,LG,7
174,0x00AE,Tamato Berry,Berries pocket,,7
501,0x01F5,Photo Album,Key items pocket,,5
469,0x01D5,unknown,Unknown pocket,XD,3
399,0x018F,unknown,Unknown pocket,Colo,3
356,0x0164,unknown,Unknown pocket,XD,3
438,0x01B6,Works Key,Key items pocket,,5
318,0x013E,Rose Incense,Items pocket,,5
234,0xEA,TM42,TMs and HMs pocket,,2
268,0x010C,Expert Belt,Items pocket,,4
246,0x00F6,NeverMeltIce,Items pocket,,4
19,0x0013,Burn Heal,Medicine pocket,,4
152,0x0098,Pinap Berry,Berries pocket,Colo,3
872,0x0368,???,Unknown pocket,,7
410,0x019A,TM83,TMs pocket,,7
313,0x0139,TM25,TMs and HMs pocket,,3
445,0x01BD,unknown,Unknown pocket,XD,3
334,0x014E,TM46,TMs and HMs pocket,,3
65,0x0041,Blue Flute,Battle items pocket,,4
181,0x00B5,Macho Brace,Items pocket,Colo,3
434,0x01B2,Seal Case,Key items pocket,,5
15,0x0F,Max Potion,Items pocket,,2
77,0x004D,Max Repel,Items pocket,,7
1018,0x03FA,Onix Candy,Unknown pocket,LG,7
748,0x02EC,Mega Stickpin,Key items pocket,,7
118,0x0076,unknown,Unknown pocket,XD,3
463,0x01CF,Storage Key,Key items pocket,,5
612,0x0264,Item Drop,Items pocket,,7
188,0x00BC,Yache Berry,Berries pocket,,7
267,0x010B,unknown,Unknown pocket,XD,3
733,0x02DD,Key to Room 6,Key items pocket,,7
415,0x019F,unknown,Unknown pocket,Colo,3
226,0xE2,TM26,,,1
816,0x0330,Flyinium Z,Z-Crystals pocket,,7
566,0x0236,Muscle Wing,Medicine pocket,,7
106,0x006A,Pearl,Items pocket,,3
427,0x01AB,???,Unknown pocket,LG,7
950,0x03B6,Roto Bargain,Unknown pocket,LG,7
110,0x006E,Nugget,Items pocket,Colo,3
408,0x0198,TM81,TMs pocket,,7
171,0x00AB,Qualot Berry,Unknown pocket,LG,7
138,0x008A,Leppa Berry,Berries pocket,,3
328,0x0148,TM01,TMs pocket,,7
905,0x0389,Flying Memory,Unknown pocket,LG,7
125,0x007D,unknown,Unknown pocket,XD,3
26,0x001A,Fresh Water,Items pocket,,3
498,0x01F2,Moon Ball,Unknown pocket,LG,7
438,0x01B6,Works Key,Key items pocket,,4
318,0x013E,Rose Incense,Items pocket,,4
485,0x01E5,Red Apricorn,Items pocket,,6
128,0x0080,Shadow Mail,Items pocket,,3
15,0x0F,Parlyz Heal,,,1
773,0x0305,Key Stone,Key items pocket,"Omega Ruby, Alpha Sapphire",6
152,0x0098,Pinap Berry,Berries pocket,,3
149,0x0095,Bluk Berry,Berries pocket,XD,3
19,0x0013,Burn Heal,Medicine pocket,,5
293,0x0125,Power Anklet,Items pocket,,7
229,0x00E5,unknown,Unknown pocket,Colo,3
31,0x1F,Old Amber,,,1
301,0x012D,TM13,TMs and HMs pocket,Colo,3
44,0x002C,Sacred Ash,Medicine pocket,,6
340,0x0154,unknown,Unknown pocket,Colo,3
104,0x68,Pink Bow,Items pocket,,2
512,0x0200,Data Card 08,Unknown pocket,LG,7
434,0x01B2,Seal Case,Key items pocket,,4
183,0x00B7,Belue Berry,Unknown pocket,LG,7
71,0x0047,Shoal Shell,Unknown pocket,LG,7
390,0x0186,TM63,TMs and HMs pocket,,4
428,0x01AC,Explorer Kit,Key items pocket,,7
261,0x0105,Blue Scarf,Items pocket,,7
566,0x0236,Muscle Wing,Medicine pocket,,6
636,0x027C,Dropped Item,Key items pocket,,6
206,0xCE,TM15,TMs and HMs pocket,,2
155,0x009B,Qualot Berry,Berries pocket,Colo,3
875,0x036B,Parcel,Unknown pocket,LG,7
0,0x0000,Nothing,Unknown pocket,XD,3
759,0x02F7,Sharpedonite,Items pocket,"Omega Ruby, Alpha Sapphire",6
811,0x032B,Grassium Z,Z-Crystals pocket,,7
406,0x0196,TM79,TMs and HMs pocket,,6
370,0x0172,TM43,Unknown pocket,LG,7
866,0x0362,Golden Pinap Berry,Unknown pocket,LG,7
397,0x018D,unknown,Unknown pocket,XD,3
369,0x0171,TM42,TMs pocket,,7
451,0x01C3,Suite Key,Unknown pocket,LG,7
521,0x0209,Data Card 17,Items pocket,,7
954,0x03BA,Roto Encounter,Unknown pocket,LG,7
462,0x01CE,Coupon 3,Key items pocket,,4
331,0x014B,TM04,TMs and HMs pocket,,4
165,0x00A5,Bluk Berry,Berries pocket,,6
309,0x0135,TM21,TMs and HMs pocket,XD,3
450,0x01C2,Bike,Key items pocket,"Omega Ruby, Alpha Sapphire",6
44,0x002C,Sacred Ash,Medicine pocket,,7
98,0x62,Blackbelt,Items pocket,,2
14,0x000E,Heal Ball,Unknown pocket,LG,7
287,0x011F,Choice Scarf,Items pocket,,7
1025,0x0401,Hitmonchan Candy,Unknown pocket,LG,7
1031,0x0407,Kangaskhan Candy,Unknown pocket,LG,7
612,0x0264,Item Drop,Items pocket,,5
97,0x0061,Stable Mulch,Unknown pocket,LG,7
252,0x00FC,Up-Grade,Unknown pocket,LG,7
447,0x01BF,Super Rod,Unknown pocket,LG,7
250,0x00FA,Dragon Fang,Unknown pocket,LG,7
840,0x0348,???,Unknown pocket,,7
274,0x0112,unknown,Unknown pocket,Colo,3
856,0x0358,Purple Nectar,Items pocket,,7
123,0x007B,unknown,Unknown pocket,,6
390,0x0186,unknown,Unknown pocket,XD,3
174,0x00AE,Starf Berry,Berries pocket,Colo,3
557,0x022D,Psychic Gem,Items pocket,,5
56,0x38,Teru-sama,Items pocket,,2
268,0x010C,Expert Belt,Items pocket,,5
521,0x0209,Data Card 17,Items pocket,,6
774,0x0306,Meteorite Shard,Key items pocket,"Omega Ruby, Alpha Sapphire",6
387,0x0183,TM60,Unknown pocket,LG,7
303,0x012F,TM15,TMs and HMs pocket,Colo,3
662,0x0296,Mewtwonite X,Items pocket,,6
239,0xEF,TM39,,,1
516,0x0204,Data Card 12,Unknown pocket,LG,7
564,0x0234,Normal Gem,Items pocket,,7
495,0x01EF,Heavy Ball,Items pocket,,7
974,0x03CE,Tough Candy XL,Unknown pocket,LG,7
534,0x0216,Red Orb,Key items pocket,"HeartGold, SoulSilver",4
809,0x0329,Waterium Z,Unknown pocket,LG,7
44,0x002C,Sacred Ash,Medicine pocket,,4
319,0x013F,TM31,TMs and HMs pocket,Colo,3
188,0x00BC,SilverPowder,Items pocket,,3
119,0x0077,unknown,Unknown pocket,,3
61,0x003D,X Special,Battle items pocket,,4
287,0x011F,Choice Scarf,Items pocket,,4
256,0x0100,Lucky Punch,Items pocket,,6
31,0x1F,Calcium,Items pocket,,2
477,0x01DD,Squirt Bottle,Key items pocket,,7
463,0x01CF,Storage Key,Unknown pocket,LG,7
147,0x0093,Iapapa Berry,Berries pocket,Colo,3
616,0x0268,Light Stone,Key items pocket,,7
176,0x00B0,Magost Berry,Unknown pocket,LG,7
927,0x039F,Solganium Z,Unknown pocket,LG,7
406,0x0196,TM79,TMs and HMs pocket,,4
557,0x022D,Psychic Gem,Items pocket,,6
485,0x01E5,Red Apricorn,Items pocket,,7
148,0x0094,Razz Berry,Berries pocket,XD,3
330,0x014A,TM42,TMs and HMs pocket,XD,3
532,0x0214,Jade Orb,Key items pocket,,5
941,0x03AD,Rainbow Flower,Key items pocket,"Ultra Sun, Ultra Moon",7
505,0x01F9,Data Card 01,Unknown pocket,LG,7
509,0x01FD,Data Card 05,Items pocket,"HeartGold, SoulSilver",4
322,0x0142,Electirizer,Unknown pocket,LG,7
388,0x0184,TM61,Unknown pocket,LG,7
721,0x02D1,Devon Parts,Key items pocket,"Omega Ruby, Alpha Sapphire",6
25,0x0019,Hyper Potion,Medicine pocket,,4
347,0x015B,TM20,Unknown pocket,LG,7
662,0x0296,Mewtwonite X,Items pocket,,7
165,0x00A5,Bluk Berry,Berries pocket,,4
564,0x0234,Normal Gem,Items pocket,,6
293,0x0125,Power Anklet,Items pocket,,4
307,0x0133,TM19,TMs and HMs pocket,Colo,3
495,0x01EF,Heavy Ball,Items pocket,,6
109,0x006D,Dawn Stone,Items pocket,,7
115,0x0073,unknown,Unknown pocket,Colo,3
642,0x0282,Prof's Letter,Key items pocket,,7
538,0x021A,Ein File S,Key items pocket,Colo,3
241,0x00F1,Black Belt,Items pocket,,5
456,0x01C8,S.S. Ticket,Unknown pocket,LG,7
287,0x011F,Choice Scarf,Items pocket,,5
108,0x6C,ひよこ (Chick - D),,,1
256,0x0100,Lucky Punch,Items pocket,,7
281,0x0119,Rm. 1 Key,Key items pocket,,3
91,0x005B,Star Piece,Unknown pocket,LG,7
112,0x0070,Griseous Orb,Unknown pocket,LG,7
455,0x01C7,Azure Flute,Key items pocket,,5
891,0x037B,Silver Leaf,Unknown pocket,LG,7
713,0x02C9,Bike,Key items pocket,"Omega Ruby, Alpha Sapphire",6
630,0x0276,Permit,Unknown pocket,LG,7
136,0x0088,Lustrous Orb,Items pocket,,7
243,0xF3,TM43,,,1
331,0x014B,TM43,TMs and HMs pocket,XD,3
912,0x0390,Fire Memory,Items pocket,,7
406,0x0196,TM79,TMs and HMs pocket,,5
268,0x010C,Expert Belt,Items pocket,,7
532,0x0214,Jade Orb,Key items pocket,,6
849,0x0351,Ice Stone,Items pocket,,7
243,0x00F3,Mystic Water,Items pocket,,4
143,0x008F,Reply Mail,Unknown pocket,LG,7
327,0x0147,TM39,TMs and HMs pocket,,3
564,0x0234,Normal Gem,Items pocket,,5
295,0x0127,Shed Shell,Items pocket,,5
642,0x0282,Prof's Letter,Key items pocket,,6
329,0x0149,TM02,Unknown pocket,LG,7
216,0x00D8,Dragon Fang,Items pocket,XD,3
518,0x0206,DNA Sample,Key items pocket,Colo,3
241,0x00F1,Black Belt,Items pocket,,4
349,0x015D,TM22,TMs pocket,,7
31,0x001F,Energy Root,Items pocket,Colo,3
404,0x0194,TM77,TMs and HMs pocket,,4
55,0x37,Guard Spec.,,,1
254,0x00FE,Red Scarf,Items pocket,,3
97,0x0061,Stable Mulch,Items pocket,,4
699,0x02BB,Discount Coupon,Items pocket,,7
279,0x0117,unknown,Unknown pocket,Colo,3
197,0x00C5,Haban Berry,Unknown pocket,LG,7
49,0x0031,Calcium,Medicine pocket,,6
590,0x024E,Relic Crown,Items pocket,,7
455,0x01C7,Azure Flute,Key items pocket,,6
363,0x016B,TM36,TMs and HMs pocket,,5
129,0x0081,unknown,Unknown pocket,,4
542,0x021E,Cologne Case,Unknown pocket,Colo,3
539,0x021B,Battle CD 06,Unknown pocket,XD,3
188,0x00BC,Yache Berry,Berries pocket,,6
419,0x01A3,TM92,Unknown pocket,LG,7
93,0x5D,Grn Apricorn,Items pocket,,2
22,0x0016,Paralyze Heal,Medicine pocket,,6
766,0x02FE,Mega Cuff,Key items pocket,"Omega Ruby, Alpha Sapphire",6
557,0x022D,Psychic Gem,Items pocket,,7
354,0x0162,unknown,Unknown pocket,Colo,3
403,0x0193,TM76,Unknown pocket,LG,7
566,0x0236,Battle CD 33,Unknown pocket,XD,3
770,0x0302,Beedrillite,Unknown pocket,LG,7
272,0x0110,Toxic Orb,Items pocket,,7
824,0x0338,Fairium Z,Z-Crystals pocket,,7
235,0x00EB,Dragon Scale,Items pocket,,5
230,0x00E6,unknown,Unknown pocket,XD,3
388,0x0184,TM61,TMs pocket,,7
807,0x0327,Normalium Z,Unknown pocket,LG,7
886,0x0376,Chalky Stone,Unknown pocket,LG,7
700,0x02BC,Elevator Key,Unknown pocket,LG,7
293,0x0125,Power Anklet,Items pocket,,6
98,0x0062,Leaf Stone,Items pocket,Colo,3
295,0x0127,Shed Shell,Items pocket,,6
404,0x0194,TM77,TMs and HMs pocket,,5
241,0x00F1,Black Belt,Items pocket,,7
207,0x00CF,Starf Berry,Berries pocket,,7
119,0x0077,unknown,Unknown pocket,,4
252,0x00FC,unknown,Unknown pocket,,3
152,0x0098,Rawst Berry,Berries pocket,,6
1051,0x041B,Zapdos Candy,Unknown pocket,LG,7
236,0x00EC,unknown,Unknown pocket,,3
477,0x01DD,Squirt Bottle,Key items pocket,,6
583,0x0247,Comet Shard,Items pocket,,7
49,0x0031,Calcium,Medicine pocket,,7
590,0x024E,Relic Crown,Items pocket,,6
736,0x02E0,S.S. Ticket,Key items pocket,,7
93,0x005D,Heart Scale,Unknown pocket,LG,7
147,0x0093,Mosaic Mail,Mail pocket,,4
188,0x00BC,Yache Berry,Berries pocket,,5
275,0x0113,Focus Sash,Items pocket,,6
190,0x00BE,Cleanse Tag,Items pocket,Colo,3
27,0x001B,Full Heal,Medicine pocket,LG,7
55,0x0037,Guard Spec.,Unknown pocket,LG,7
351,0x015F,Secret Key,Key items pocket,"FireRed, LeefGreen, Emerald",3
239,0x00EF,unknown,Unknown pocket,XD,3
658,0x0292,Ampharosite,Unknown pocket,LG,7
22,0x0016,Paralyze Heal,Medicine pocket,,7
916,0x0394,Psychic Memory,Items pocket,,7
207,0xCF,TM16,TMs and HMs pocket,,2
402,0x0192,TM75,Unknown pocket,LG,7
406,0x0196,unknown,Unknown pocket,XD,3
130,0x0082,unknown,Unknown pocket,Colo,3
235,0x00EB,Dragon Scale,Items pocket,,6
11,0x0B,Ice Heal,Items pocket,,2
234,0x00EA,Leftovers,Unknown pocket,LG,7
664,0x0298,Blazikenite,Unknown pocket,LG,7
143,0x008F,Reply Mail,Items pocket,,5
550,0x0226,Electric Gem,Items pocket,,5
794,0x031A,Pikanium Z,Unknown pocket,LG,7
294,0x0126,TM06,TMs and HMs pocket,XD,3
718,0x02CE,Mach Bike,Key items pocket,,7
510,0x01FE,Data Card 06,Items pocket,"HeartGold, SoulSilver",4
5,0x05,Poké Ball,Poké Balls pocket,,2
305,0x0131,TM17,TMs and HMs pocket,Colo,3
689,0x02B1,Sprinklotad,Unknown pocket,LG,7
326,0x0146,TM38,TMs and HMs pocket,Colo,3
500,0x01F4,Park Ball,Poké Balls pocket,"HeartGold, SoulSilver",4
181,0x00B5,Watmel Berry,Unknown pocket,LG,7
404,0x0194,TM77,TMs and HMs pocket,,6
207,0x00CF,Starf Berry,Berries pocket,,6
241,0x00F1,Black Belt,Items pocket,,6
152,0x0098,Rawst Berry,Berries pocket,,5
245,0x00F5,unknown,Unknown pocket,,3
519,0x0207,Data Card 15,Unknown pocket,LG,7
38,0x0026,Ether,Medicine pocket,LG,7
144,0x0090,Wiki Berry,Berries pocket,,3
11,0x0B,Antidote,,,1
703,0x02BF,Adventure Rules,Key items pocket,,7
455,0x01C7,Azure Flute,Key items pocket,,4
215,0xD7,TM15,,,1
590,0x024E,Relic Crown,Items pocket,,5
87,0x0057,Big Mushroom,Items pocket,,6
99,0x63,Blk Apricorn,Items pocket,,2
73,0x0049,Blue Shard,Items pocket,,6
850,0x0352,Ride Pager,Key items pocket,,7
845,0x034D,Sparkling Stone,Unknown pocket,LG,7
275,0x0113,Focus Sash,Items pocket,,5
478,0x01DE,Red Scale,Key items pocket,,5
227,0x00E3,DeepSeaScale,Items pocket,,4
